Year,Reg,Group,Sex,PopD5a0,PopD5a1,PopD5a5,PopD5a10,PopD5a15,PopD5a20,PopD5a25,PopD5a30,PopD5a35,PopD5a40,PopD5a45,PopD5a50,PopD5a55,PopD5a60,PopD5a65,PopD5a70,PopD5a75,PopD5a80,PopD5a85
2021,3300,U,F,92703,443665,675906,570931,517317,473834,588191,934525,938614,833310,755399,677135,769503,888769,795245,629676,274125,361469,208924
2021,3300,R,B,70490,314821,519972,490279,384852,369146,397281,551980,557875,527684,543706,572037,674328,715203,538058,352466,144749,213861,135713
2021,3300,R,M,36304,162103,267902,252247,200912,195596,216301,300875,298910,269805,269685,283644,327193,334615,231912,137683,46045,55240,27385
2021,3300,R,F,34187,152718,252070,238032,183941,173550,180981,251105,258965,257880,274021,288393,347136,380588,306146,214783,98704,158621,108329
2021,1180,T,B,40084,185203,292667,259064,218975,197572,226411,351240,337663,283255,252256,254218,295234,310998,233086,152412,62754,86208,54562
2021,1180,T,M,20611,95540,150357,132842,111047,99994,115052,176299,168040,137577,121249,121411,135543,137477,96421,57035,20747,23390,12426
2021,1180,T,F,19473,89664,142311,126222,107928,97579,111359,174941,169623,145678,131007,132807,159692,173521,136665,95377,42007,62818,42137
2021,1180,U,B,24221,116645,189424,152851,140732,124506,147858,239074,227836,185294,154204,143949,162349,175602,138177,96061,39257,49185,28052
2021,1180,U,M,12436,60008,97409,78569,70219,61060,72654,116361,110453,88723,72833,66142,70683,73473,54223,34433,12735,12967,6254
2021,1180,U,F,11785,56637,92015,74283,70514,63446,75205,122714,117383,96571,81371,77807,91666,102129,83954,61628,26522,36218,21798
2021,1180,R,B,15863,68558,103244,106213,78243,73066,78553,112166,109827,97962,98052,110269,132885,135396,94910,56351,23498,37023,26511
2021,1180,R,M,8175,35532,52948,54273,40828,38934,42399,59938,57587,48855,48417,55270,64860,64004,42198,22602,8013,10423,6172
2021,1180,R,F,7688,33027,50296,51940,37415,34133,36154,52228,52241,49107,49636,55000,68026,71392,52712,33749,15485,26600,20339
2021,1188,T,B,6495,30113,48188,41449,34449,29934,35160,57074,56739,47844,42176,40776,48216,55414,43388,28908,10303,13399,8049
2021,1188,T,M,3278,15299,24703,21204,18118,15659,17428,28640,28281,23354,19971,18827,21507,23643,17220,10526,3234,3342,1565
2021,1188,T,F,3218,14815,23485,20245,16331,14275,17733,28435,28458,24490,22205,21949,26709,31772,26169,18383,7069,10057,6484
2021,1188,U,B,4620,21892,34326,28463,24159,20870,24707,41643,40711,33370,27856,25176,29135,34525,28880,20216,7565,9276,5238
2021,1188,U,M,2331,11123,17592,14525,12787,10875,11560,19834,19301,15690,12759,11061,12219,13889,11017,7159,2386,2455,1108
2021,1188,U,F,2289,10769,16734,13938,11373,9995,13147,21809,21410,17680,15097,14115,16917,20636,17863,13057,5180,6821,4130
2021,1188,R,B,1876,8222,13862,12986,10290,9064,10454,15431,16028,14475,14320,15600,19081,20890,14508,8692,2738,4124,2811
2021,1188,R,M,947,4176,7111,6679,5332,4784,5868,8806,8980,7665,7213,7766,9289,9754,6203,3367,848,888,457
2021,1188,R,F,929,4046,6752,6307,4959,4281,4586,6626,7049,6810,7108,7834,9793,11136,8306,5326,1890,3236,2354
2021,1189,T,B,5361,25584,39054,38741,37968,38089,41856,61389,61726,56245,54933,54471,61193,67730,53476,38973,15489,20196,12611
2021,1189,T,M,2718,13092,19941,19611,19317,19104,22028,31898,31832,28375,26439,25482,28019,29455,21358,13846,4547,4821,2117
2021,1189,T,F,2644,12493,19114,19130,18651,18986,19828,29491,29895,27870,28494,28989,33174,38275,32118,25127,10942,15375,10494
2021,1189,U,B,3824,17696,26491,25479,26286,26232,27188,40994,41763,37458,34616,31131,34735,39234,32331,24589,9468,11129,6548
2021,1189,U,M,1926,8995,13462,12856,13303,12838,13785,20473,20532,18208,16023,13961,14913,16015,12142,8345,2700,2696,1100
2021,1189,U,F,1898,8701,13030,12623,12983,13394,13403,20521,21231,19251,18593,17170,19822,23219,20190,16244,6769,8433,5448
2021,1189,R,B,1537,7888,12563,13262,11683,11858,14668,20396,19963,18787,20317,23340,26458,28497,21145,14385,6021,9067,6063
2021,1189,R,M,792,4097,6479,6755,6014,6266,8243,11425,11300,10168,10416,11521,13107,13441,9216,5501,1847,2125,1017
2021,1189,R,F,746,3792,6084,6508,5669,5592,6426,8971,8664,8620,9901,11819,13352,15056,11929,8884,4174,6942,5047
2021,1192,T,B,41047,187813,280488,224596,194196,187427,234202,356952,333452,282909,258729,241287,276139,293017,231077,161504,66755,91261,56041
2021,1192,T,M,21062,96292,144304,115326,98640,94257,118123,178488,164349,136165,123411,113615,125287,126703,92227,59600,21593,24814,12185
2021,1192,T,F,19985,91521,136184,109270,95557,93170,116079,178464,169103,146745,135318,127672,150853,166314,138850,101904,45162,66447,43856
2021,1192,U,B,33056,153025,224049,173728,150434,139312,180130,288448,273764,226843,196726,173333,197962,215972,174283,123440,49025,61588,35825
2021,1192,U,M,16941,78498,115129,89150,76008,69499,88748,141031,132280,107402,92223,78785,85658,89346,66882,44326,15764,16558,7895
2021,1192,U,F,16115,74527,108921,84578,74426,69814,91383,147417,141484,119442,104504,94548,112305,126626,107401,79115,33262,45030,27931
2021,1192,R,B,7992,34788,56439,50868,43763,48115,54072,68504,59688,56066,62003,67954,78177,77045,56794,38064,17730,29674,20216
2021,1192,R,M,4121,17794,29175,26176,22632,24758,29375,37457,32069,28763,31188,34830,39629,37357,25345,15275,5829,8256,4291
2021,1192,R,F,3871,16994,27264,24692,21131,23357,24697,31047,27619,27303,30815,33124,38548,39688,31449,22790,11901,21418,15926
2021,1194,T,B,14461,66003,108325,93323,78707,69210,77133,112974,118035,106598,98003,85190,97697,110523,89370,59996,23272,28511,17617
2021,1194,T,M,7435,33837,55629,47670,39549,34285,38826,56722,58792,51453,45555,38775,42164,45362,33455,20935,6674,6576,3007
2021,1194,T,F,7026,32166,52696,45653,39158,34925,38307,56253,59243,55146,52448,46415,55534,65161,55916,39061,16598,21936,14611
2021,1194,U,B,9039,42366,68188,57294,53827,45386,54997,84391,83885,72750,64131,51980,57509,66955,56493,40099,16144,19394,11183
2021,1194,U,M,4573,21692,34898,29159,26397,21841,26307,40346,40630,34063,28970,22680,23886,26112,20099,13325,4695,4612,2029
2021,1194,U,F,4466,20674,33291,28135,27430,23545,28690,44045,43256,38687,35161,29300,33623,40844,36395,26774,11450,14783,9154
2021,1194,R,B,5422,23638,40137,36030,24880,23824,22137,28584,34150,33849,33872,33210,40189,43568,32877,19898,7128,9117,6435
2021,1194,R,M,2862,12146,20732,18511,13152,12444,12520,16376,18163,17390,16586,16095,18278,19251,13356,7610,1979,1964,978
2021,1194,R,F,2560,11492,19406,17519,11728,11380,9617,12208,15988,16459,17287,17115,21911,24318,19521,12288,5149,7153,5457
2021,1197,T,B,11240,53357,82523,72979,57895,52972,61210,95982,92027,84938,81463,79391,88325,90835,69979,49781,20445,26731,17274
2021,1197,T,M,5786,27471,42671,37231,29347,26188,30587,47866,46499,40946,38371,37053,40342,38947,27629,17913,6184,6844,3471
2021,1197,T,F,5454,25887,39852,35748,28549,26785,30623,48117,45528,43993,43092,42338,47984,51888,42350,31868,14261,19887,13803
2021,1197,U,B,7743,37801,56724,48468,38730,33733,41553,69268,66999,57364,49337,44515,49634,51830,41577,29827,11811,14015,7537
2021,1197,U,M,3987,19395,29391,24681,19363,15941,19334,32412,31479,26133,21803,18859,20485,20122,15109,10133,3411,3574,1586
2021,1197,U,F,3756,18406,27333,23787,19367,17792,22220,36856,35521,31231,27534,25657,29149,31708,26469,19695,8400,10441,5951
2021,1197,R,B,3497,15557,25799,24511,19165,19239,19657,26715,25028,27575,32126,34876,38692,39005,28402,19954,8634,12716,9737
2021,1197,R,M,1799,8076,13280,12550,9984,10247,11254,15454,15021,14813,16568,18195,19857,18825,12521,7781,2773,3270,1885
2021,1197,R,F,1699,7481,12519,11962,9182,8993,8404,11261,10008,12762,15558,16682,18835,20180,15881,12173,5861,9446,7852
2021,1157,T,B,24162,116722,187424,158794,136960,115531,128137,203624,209236,187624,179249,152387,162025,179035,153607,114401,43587,54035,31400
2021,1157,T,M,12913,60393,96564,81302,69229,57945,64432,100300,102731,89458,83991,70121,71892,74224,57738,38636,12327,12362,5598
2021,1157,T,F,11250,56329,90860,77492,67732,57586,63705,103324,106505,98166,95258,82266,90133,104811,95869,75765,31260,41673,25803
2021,1157,U,B,17581,88800,139219,116232,105668,89499,99760,159763,163468,145216,136057,112059,116253,128317,112651,88476,35175,42911,24216
2021,1157,U,M,9582,45922,71410,59614,53288,44062,49242,77180,78981,68178,62609,50240,49639,50688,40618,28579,9582,9707,4310
2021,1157,U,F,7999,42878,67810,56619,52380,45437,50518,82583,84487,77038,73448,61819,66614,77630,72033,59897,25594,33204,19906
2021,1157,R,B,6582,27922,48205,42562,31293,26032,28377,43861,45768,42408,43192,40328,45772,50718,40956,25925,8412,11124,7185
2021,1157,R,M,3331,14471,25154,21689,15941,13884,15190,23120,23750,21281,21382,19881,22253,23536,17121,10057,2746,2655,1288
2021,1157,R,F,3251,13452,23051,20873,15352,12149,13188,20741,22018,21128,21811,20447,23519,27182,23836,15869,5666,8470,5897
2021,1133,T,B,8536,45193,71101,64523,52000,41971,49623,84310,95652,88825,80716,70021,84485,104904,87122,60942,20400,30591,20073
2021,1133,T,M,4394,23097,36367,33144,26586,21549,25188,42464,47652,43332,38572,32675,37716,44677,34183,21947,6214,7110,3631
2021,1133,T,F,4142,22096,34735,31379,25414,20423,24435,41847,48000,45493,42144,37346,46770,60227,52940,38996,14186,23482,16443
2021,1133,U,B,6962,37645,57987,51124,43648,35425,41452,70424,78890,71903,62962,50930,58722,72585,62589,45772,15551,23228,14900
2021,1133,U,M,3575,19253,29663,26254,22127,17850,20528,34580,38424,34452,29701,23439,25411,29459,23417,15839,4699,5400,2739
2021,1133,U,F,3387,18392,28324,24870,21521,17575,20924,35844,40466,37451,33261,27491,33311,43127,39172,29933,10853,17828,12161
2021,1133,R,B,1575,7548,13115,13399,8352,6547,8171,13886,16762,16922,17754,19092,25763,32319,24534,15171,4849,7364,5174
2021,1133,R,M,819,3844,6704,6890,4460,3699,4660,7884,9228,8880,8872,9236,12305,15219,10766,6108,1516,1710,892
2021,1133,R,F,756,3704,6411,6509,3893,2848,3511,6003,7534,8042,8883,9856,13459,17100,13768,9063,3334,5654,4282
2021,1122,T,B,26799,127714,192562,168334,147070,136919,159644,253900,260818,234733,215701,195828,211610,245370,204152,151859,62989,80886,49824
2021,1122,T,M,13830,65942,98811,86462,75917,70436,81217,126571,128046,113412,101460,90075,92717,100730,75265,50363,17512,17621,9136
2021,1122,T,F,12969,61772,93751,81872,71153,66483,78427,127329,132773,121321,114242,105753,118893,144640,128887,101496,45477,63266,40688
2021,1122,U,B,22236,106763,156377,135276,118556,109788,128551,207217,214072,193152,174408,152951,161112,186162,159307,121768,51150,62606,36169
2021,1122,U,M,11480,55152,80264,69381,60467,55113,64273,101184,102798,91656,80842,69247,68699,73514,56284,39178,14057,13636,6759
2021,1122,U,F,10756,51611,76113,65895,58089,54675,64279,106033,111274,101497,93566,83704,92413,112648,103023,82590,37093,48970,29410
2021,1122,R,B,4563,20951,36186,33058,28515,27131,31093,46683,46747,41581,41294,42877,50498,59208,44846,30091,11839,18280,13656
2021,1122,R,M,2350,10790,18548,17081,15451,15323,16945,25387,25248,21756,20618,20829,24018,27216,18982,11185,3455,3985,2378
2021,1122,R,F,2213,10162,17638,15977,13064,11808,14148,21296,21499,19825,20676,22049,26480,31992,25864,18906,8384,14296,11278
2021,1153,T,B,17661,80403,128214,116737,99270,90528,98026,139788,150597,137604,124453,114468,132041,144600,115136,79185,32298,44596,21946
2021,1153,T,M,9116,41550,66000,60346,51674,46560,48515,68731,73578,66418,58398,53133,59611,62666,45563,28642,9852,11253,4720
2021,1153,T,F,8546,38853,62214,56391,47596,43969,49511,71057,77019,71186,66055,61335,72430,81934,69573,50543,22447,33343,17226
2021,1153,U,B,10258,45821,69803,64377,58046,50943,65584,98970,101091,86865,74826,63621,70660,80324,67783,48642,19586,25291,12462
2021,1153,U,M,5289,23759,35923,33136,29638,25735,31611,47462,47993,41086,34616,28793,30657,32770,25298,16494,5747,5990,2512
2021,1153,U,F,4969,22063,33880,31241,28408,25208,33973,51508,53099,45779,40210,34828,40003,47555,42485,32149,13840,19301,9950
2021,1153,R,B,7403,34582,58411,52360,41225,39586,32443,40819,49506,50740,49627,50848,61381,64276,47353,30543,12712,19306,9484
2021,1153,R,M,3827,17791,30077,27210,22036,20825,16905,21269,25586,25333,23783,24340,28954,29897,20265,12149,4105,5264,2208
2021,1153,R,F,3577,16791,28334,25151,19189,18761,15538,19550,23920,25407,25845,26508,32427,34380,27089,18394,8607,14042,7276
2021,1156,T,B,9530,43940,69711,66666,58791,54790,65045,100935,100975,93633,87417,82594,93106,103257,88503,69089,28156,35825,17993
2021,1156,T,M,4864,22268,35425,34398,30298,28196,32694,50364,49994,45038,41664,38532,41749,44155,34444,24497,8218,8839,3349
2021,1156,T,F,4666,21672,34287,32268,28494,26594,32352,50571,50981,48595,45753,44062,51358,59102,54060,44592,19938,26987,14645
2021,1156,U,B,6693,30877,48779,45882,41778,38870,45312,71992,72976,66581,59944,54348,59669,66918,59434,48520,19373,23485,11456
2021,1156,U,M,3416,15602,24631,23640,21406,19751,22188,34903,35092,31320,28062,24648,25649,27282,22308,16635,5598,5815,2139
2021,1156,U,F,3277,15275,24148,22242,20372,19119,23124,37089,37884,35261,31883,29700,34021,39636,37126,31885,13775,17670,9318
2021,1156,R,B,2837,13064,20933,20784,17014,15920,19734,28943,27999,27052,27473,28246,33437,36339,29070,20570,8783,12340,6537
2021,1156,R,M,1448,6667,10794,10758,8892,8446,10506,15461,14902,13718,13603,13884,16100,16873,12136,7863,2620,3024,1210
2021,1156,R,F,1389,6397,10139,10026,8122,7475,9228,13482,13097,13334,13870,14362,17337,19466,16934,12707,6163,9317,5327
2021,1136,T,B,27599,130775,197155,167416,149057,135418,175037,261767,267328,240432,228661,202117,210558,227407,201787,158932,68354,81876,42447
2021,1136,T,M,14205,67213,101312,86439,76906,70512,89549,132146,132160,114317,106606,94224,93328,94691,76460,54590,21128,21303,9384
2021,1136,T,F,13394,63562,95843,80978,72151,64906,85488,129622,135168,126115,122055,107894,117230,132716,125327,104342,47227,60574,33063
2021,1136,U,B,22125,106152,156371,130636,118418,107371,141023,212318,218015,196079,183942,158378,160833,174849,159081,128346,55157,64649,33744
2021,1136,U,M,11370,54635,80190,67287,61227,55889,71390,105775,106091,91696,84648,72499,69572,70370,58240,42703,16864,16653,7504
2021,1136,U,F,10755,51517,76181,63350,57191,51482,69633,106544,111924,104383,99295,85879,91262,104479,100841,85644,38293,47996,26240
2021,1136,R,B,5474,24623,40784,36780,30639,28047,34014,49449,49313,44354,44719,43740,49725,52558,42706,30586,13197,17228,8703
2021,1136,R,M,2836,12578,21122,19152,15679,14623,18159,26371,26069,22621,21959,21725,23757,24321,18220,11887,4264,4650,1881
2021,1136,R,F,2639,12045,19662,17628,14960,13424,15855,23078,23245,21733,22761,22015,25969,28237,24486,18699,8934,12578,6823
2021,1163,T,B,19124,88338,139379,127679,116539,116618,139723,198794,197483,181742,170879,160614,171877,177653,156014,122338,57436,69674,32409
2021,1163,T,M,9907,45666,71945,65515,60208,59856,70260,99710,97726,87702,81692,76104,77929,76000,63033,44574,18315,19153,7713
2021,1163,T,F,9217,42672,67434,62164,56331,56762,69463,99085,99757,94041,89187,84511,93948,101653,92981,77764,39121,50522,24696
2021,1163,U,B,15122,69075,104300,94536,89034,89100,109797,159826,156963,142411,130722,119709,124838,129341,117644,95697,44853,52729,24839
2021,1163,U,M,7848,35720,53936,48366,45864,45243,54219,78046,75983,67542,61799,55960,55175,53665,46439,34257,14307,14556,6071
2021,1163,U,F,7274,33356,50364,46170,43170,43857,55578,81780,80980,74869,68923,63749,69663,75676,71205,61440,30547,38174,18768
2021,1163,R,B,4002,19263,35079,33144,27505,27518,29926,38969,40521,39332,40158,40906,47039,48312,38370,26641,12583,16945,7571
2021,1163,R,M,2059,9947,18009,17149,14344,14613,16041,21664,21744,20160,19894,20144,22754,22335,16594,10317,4008,4597,1643
2021,1163,R,F,1943,9316,17070,15995,13161,12905,13885,17305,18777,19172,20264,20762,24285,25977,21776,16324,8575,12348,5928
2021,1173,T,B,10104,47174,72258,62121,53453,51495,66010,96659,93340,82301,79311,77265,93069,99857,81614,60353,24612,31677,16708
2021,1173,T,M,5196,24291,37046,31969,27238,26550,34147,49562,47813,39948,37147,35071,41134,42513,31924,21111,7476,7952,3401
2021,1173,T,F,4908,22884,35213,30152,26215,24945,31864,47098,45527,42353,42165,42194,51935,57345,49690,39242,17136,23725,13307
2021,1173,U,B,8233,38955,57039,47797,41164,38293,52024,79081,76762,65715,60511,56511,67837,72783,60023,44754,17984,22121,11074
2021,1173,U,M,4255,20094,29274,24593,21069,19798,25907,39296,38544,31544,27956,25141,29099,29924,22931,15126,5433,5519,2313
2021,1173,U,F,3979,18861,27766,23204,20096,18496,26118,39785,38218,34172,32555,31370,38738,42859,37092,29629,12551,16602,8761
2021,1173,R,B,1871,8220,15219,14325,12289,13202,13986,17579,16578,16586,18801,20754,25232,27075,21591,15599,6629,9556,5634
2021,1173,R,M,941,4197,7772,7377,6170,6753,8240,10266,9269,8405,9191,9930,12035,12589,8993,5985,2044,2433,1088
2021,1173,R,F,930,4023,7447,6948,6120,6449,5746,7313,7310,8181,9610,10824,13197,14486,12598,9614,4585,7123,4546
2021,3400,T,B,129178,586912,901999,771192,639753,569688,669364,1025192,1068579,944252,854907,729920,775406,842843,713644,500636,192105,248983,137955
2021,3400,T,M,66156,301398,462726,395186,325993,289692,339707,512318,524059,451357,403039,341567,347777,357570,276044,175973,57900,60946,27578
2021,3400,T,F,63022,285514,439274,376006,313760,279997,329658,512874,544520,492895,451868,388354,427630,485273,437600,324664,134205,188037,110377
2021,3400,U,B,106492,484688,730383,615249,523569,472080,562809,871782,907308,795536,709746,593271,612435,657847,563439,406053,158096,199528,108642
2021,3400,U,M,54559,249121,374980,315212,266022,238510,281603,429033,440619,377484,332128,275724,270908,272627,211979,139192,46961,48345,21572
2021,3400,U,F,51934,235568,355403,300037,257548,233571,281206,442750,466689,418052,377618,317547,341528,385220,351460,266861,111135,151183,87070
2021,3400,R,B,22686,102224,171616,155943,116184,97608,106555,153410,161271,148716,145161,136650,162971,184996,150205,94584,34010,49455,29314
2021,3400,R,M,11598,52278,87746,79974,59972,51182,58104,83285,83440,73873,70912,65843,76869,84944,64065,36781,10940,12602,6007
2021,3400,R,F,11088,49947,83871,75969,56212,46426,48452,70125,77831,74843,74250,70807,86102,100053,86140,57803,23070,36854,23307
2021,1137,T,B,7294,34105,56056,48708,39044,30036,32691,52483,56615,54347,52535,47871,56711,65360,57591,40037,14967,21939,11979
2021,1137,T,M,3805,17586,28669,25072,19695,15336,16681,26826,28101,25820,24387,22087,25126,27796,22421,14041,4401,5212,2324
2021,1137,T,F,3489,16519,27387,23636,19349,14700,16010,25657,28515,28527,28148,25784,31585,37565,35170,25996,10567,16727,9656
2021,1137,U,B,4914,22912,35256,29411,25973,21227,23195,37267,39290,36717,33875,28851,32637,37087,34075,25416,9562,13267,6987
2021,1137,U,M,2572,11819,17999,14996,12989,10547,11311,18068,18784,16942,15360,12823,13910,14844,12402,8512,2767,3125,1324
2021,1137,U,F,2343,11093,17257,14415,12985,10680,11884,19199,20506,19775,18515,16028,18728,22243,21673,16904,6796,10142,5664
